timestamp,river_name,sensor_distance_cm,water_height_cm,water_flow_m3s,flood_status,flood_level,rainfall_mm,humidity_pct,temperature_c,sensor_status,latitude,longitude
2024-01-04 12:00:00,Sungai_Bajulmati,78.32,221.68,84.314,BANJIR,TINGGI,0.0,73.6,33.0,NORMAL,-8.1892,114.3678
2024-01-04 18:00:00,Sungai_Bajulmati,155.42,144.58,44.591,AMAN,RENDAH,2.3,76.2,28.7,ERROR,-8.1892,114.3678
2024-01-05 00:00:00,Sungai_Bajulmati,59.34,240.66,95.023,BANJIR,TINGGI,1.0,79.0,26.0,NORMAL,-8.1892,114.3678
2024-01-05 06:00:00,Sungai_Bajulmati,75.13,224.87,86.091,BANJIR,TINGGI,1.5,72.2,28.7,NORMAL,-8.1892,114.3678
2024-01-05 12:00:00,Sungai_Bajulmati,116.68,183.32,63.707,WASPADA,SEDANG,19.3,81.3,30.1,NORMAL,-8.1892,114.3678
2024-01-05 18:00:00,Sungai_Bajulmati,138.55,161.45,52.68,WASPADA,SEDANG,0.0,76.4,28.6,NORMAL,-8.1892,114.3678
2024-01-06 00:00:00,Sungai_Bajulmati,98.67,201.33,73.195,BANJIR,TINGGI,1.3,74.6,29.2,NORMAL,-8.1892,114.3678
2024-01-06 06:00:00,Sungai_Bajulmati,85.4,214.6,80.398,BANJIR,TINGGI,5.0,80.0,27.5,NORMAL,-8.1892,114.3678
2024-01-06 12:00:00,Sungai_Bajulmati,110.45,189.55,66.946,WASPADA,SEDANG,0.0,71.9,29.4,NORMAL,-8.1892,114.3678
2024-01-06 18:00:00,Sungai_Bajulmati,139.25,160.75,52.339,WASPADA,SEDANG,5.3,82.3,28.0,NORMAL,-8.1892,114.3678
2024-01-07 00:00:00,Sungai_Bajulmati,110.61,189.39,66.864,WASPADA,SEDANG,1.9,78.7,27.8,NORMAL,-8.1892,114.3678
2024-01-07 06:00:00,Sungai_Bajulmati,136.99,163.01,53.449,WASPADA,SEDANG,2.3,70.7,28.1,NORMAL,-8.1892,114.3678
2024-01-07 12:00:00,Sungai_Bajulmati,84.24,215.76,81.039,BANJIR,TINGGI,2.2,70.7,29.1,NORMAL,-8.1892,114.3678
2024-01-07 18:00:00,Sungai_Bajulmati,137.25,162.75,53.319,WASPADA,SEDANG,7.6,79.1,26.1,NORMAL,-8.1892,114.3678
2024-01-08 00:00:00,Sungai_Bajulmati,136.04,163.96,53.917,WASPADA,SEDANG,3.5,81.5,29.3,NORMAL,-8.1892,114.3678
2024-01-08 06:00:00,Sungai_Bajulmati,161.49,138.51,41.778,AMAN,RENDAH,2.4,80.3,29.4,NORMAL,-8.1892,114.3678
2024-01-08 12:00:00,Sungai_Bajulmati,110.92,189.08,66.704,WASPADA,SEDANG,1.1,66.7,31.3,NORMAL,-8.1892,114.3678
2024-01-08 18:00:00,Sungai_Bajulmati,116.61,183.39,63.741,WASPADA,SEDANG,0.0,75.1,28.2,ERROR,-8.1892,114.3678
2024-01-09 00:00:00,Sungai_Bajulmati,157.59,142.41,43.576,AMAN,RENDAH,12.0,79.4,26.5,NORMAL,-8.1892,114.3678
2024-01-09 06:00:00,Sungai_Bajulmati,83.21,216.79,81.605,BANJIR,TINGGI,0.0,72.3,29.7,NORMAL,-8.1892,114.3678
2024-01-09 12:00:00,Sungai_Bajulmati,149.63,150.37,47.324,WASPADA,SEDANG,1.9,67.1,32.7,NORMAL,-8.1892,114.3678
2024-01-09 18:00:00,Sungai_Bajulmati,90.71,209.29,77.495,BANJIR,TINGGI,2.5,66.6,27.4,NORMAL,-8.1892,114.3678
2024-01-10 00:00:00,Sungai_Bajulmati,112.55,187.45,65.849,WASPADA,SEDANG,0.0,73.9,28.2,NORMAL,-8.1892,114.3678
2024-01-10 06:00:00,Sungai_Bajulmati,113.23,186.77,65.495,WASPADA,SEDANG,5.4,75.2,27.4,NORMAL,-8.1892,114.3678
2024-01-10 12:00:00,Sungai_Bajulmati,127.61,172.39,58.122,WASPADA,SEDANG,6.6,80.5,31.8,NORMAL,-8.1892,114.3678
2024-01-10 18:00:00,Sungai_Bajulmati,96.44,203.56,74.392,BANJIR,TINGGI,2.7,77.0,28.5,NORMAL,-8.1892,114.3678
2024-01-11 00:00:00,Sungai_Bajulmati,110.03,189.97,67.167,WASPADA,SEDANG,4.7,69.2,29.4,NORMAL,-8.1892,114.3678
2024-01-11 06:00:00,Sungai_Bajulmati,69.81,230.19,89.076,BANJIR,TINGGI,5.5,69.8,27.1,NORMAL,-8.1892,114.3678
2024-01-11 12:00:00,Sungai_Bajulmati,227.18,72.82,15.382,AMAN,RENDAH,5.0,74.3,31.4,NORMAL,-8.1892,114.3678
2024-01-11 18:00:00,Sungai_Bajulmati,157.73,142.27,43.511,AMAN,RENDAH,14.3,84.8,27.3,NORMAL,-8.1892,114.3678
2024-01-12 00:00:00,Sungai_Bajulmati,78.16,221.84,84.402,BANJIR,TINGGI,1.7,73.9,29.9,NORMAL,-8.1892,114.3678
2024-01-12 06:00:00,Sungai_Bajulmati,78.04,221.96,84.469,BANJIR,TINGGI,3.1,69.8,26.7,NORMAL,-8.1892,114.3678
2024-01-12 12:00:00,Sungai_Bajulmati,59.83,240.17,94.742,BANJIR,TINGGI,4.7,69.3,31.9,ERROR,-8.1892,114.3678
2024-01-12 18:00:00,Sungai_Bajulmati,76.27,223.73,85.457,BANJIR,TINGGI,1.9,74.1,26.4,NORMAL,-8.1892,114.3678
2024-01-13 00:00:00,Sungai_Bajulmati,63.0,237.0,92.933,BANJIR,TINGGI,1.8,69.9,26.2,NORMAL,-8.1892,114.3678
2024-01-13 06:00:00,Sungai_Bajulmati,112.68,187.32,65.782,WASPADA,SEDANG,2.6,70.4,26.6,NORMAL,-8.1892,114.3678
2024-01-13 12:00:00,Sungai_Bajulmati,134.38,165.62,54.737,WASPADA,SEDANG,12.6,84.2,31.6,NORMAL,-8.1892,114.3678
2024-01-13 18:00:00,Sungai_Bajulmati,101.81,198.19,71.518,WASPADA,SEDANG,0.0,76.8,29.6,NORMAL,-8.1892,114.3678
2024-01-14 00:00:00,Sungai_Bajulmati,184.27,115.73,31.725,AMAN,RENDAH,14.4,73.5,28.5,NORMAL,-8.1892,114.3678
2024-01-14 06:00:00,Sungai_Bajulmati,126.66,173.34,58.601,WASPADA,SEDANG,1.8,76.3,28.5,NORMAL,-8.1892,114.3678
2024-01-14 12:00:00,Sungai_Bajulmati,141.46,158.54,51.257,WASPADA,SEDANG,6.4,80.2,29.5,NORMAL,-8.1892,114.3678
2024-01-14 18:00:00,Sungai_Bajulmati,103.78,196.22,70.469,WASPADA,SEDANG,2.9,72.6,28.2,NORMAL,-8.1892,114.3678
2024-01-15 00:00:00,Sungai_Bajulmati,160.16,139.84,42.389,AMAN,RENDAH,1.8,79.7,26.7,NORMAL,-8.1892,114.3678
2024-01-15 06:00:00,Sungai_Bajulmati,72.91,227.09,87.333,BANJIR,TINGGI,7.6,73.2,29.0,NORMAL,-8.1892,114.3678
2024-01-15 12:00:00,Sungai_Bajulmati,160.29,139.71,42.33,AMAN,RENDAH,0.0,69.8,29.9,NORMAL,-8.1892,114.3678
2024-01-15 18:00:00,Sungai_Bajulmati,170.02,129.98,37.917,AMAN,RENDAH,9.6,79.3,27.7,NORMAL,-8.1892,114.3678
2024-01-16 00:00:00,Sungai_Bajulmati,108.18,191.82,68.142,WASPADA,SEDANG,1.6,70.2,26.3,NORMAL,-8.1892,114.3678
2024-01-16 06:00:00,Sungai_Bajulmati,113.72,186.28,65.243,WASPADA,SEDANG,0.0,76.0,27.2,NORMAL,-8.1892,114.3678
2024-01-16 12:00:00,Sungai_Bajulmati,111.76,188.24,66.262,WASPADA,SEDANG,0.0,66.8,29.9,NORMAL,-8.1892,114.3678
2024-01-16 18:00:00,Sungai_Bajulmati,134.89,165.11,54.485,WASPADA,SEDANG,5.1,81.0,29.1,NORMAL,-8.1892,114.3678
2024-01-17 00:00:00,Sungai_Bajulmati,78.38,221.62,84.278,BANJIR,TINGGI,7.4,79.9,27.8,NORMAL,-8.1892,114.3678
2024-01-17 06:00:00,Sungai_Bajulmati,117.35,182.65,63.361,WASPADA,SEDANG,3.3,81.1,28.3,NORMAL,-8.1892,114.3678
2024-01-17 12:00:00,Sungai_Bajulmati,129.49,170.51,57.18,WASPADA,SEDANG,5.0,70.8,31.3,NORMAL,-8.1892,114.3678
2024-01-17 18:00:00,Sungai_Bajulmati,88.97,211.03,78.444,BANJIR,TINGGI,1.7,72.6,27.3,NORMAL,-8.1892,114.3678
2024-01-18 00:00:00,Sungai_Bajulmati,136.74,163.26,53.571,WASPADA,SEDANG,4.9,71.2,27.1,NORMAL,-8.1892,114.3678
2024-01-18 06:00:00,Sungai_Bajulmati,94.35,205.65,75.52,BANJIR,TINGGI,7.0,72.8,29.0,NORMAL,-8.1892,114.3678
2024-01-18 12:00:00,Sungai_Bajulmati,90.78,209.22,77.459,BANJIR,TINGGI,4.4,68.9,31.5,NORMAL,-8.1892,114.3678
2024-01-18 18:00:00,Sungai_Bajulmati,53.81,246.19,98.207,BANJIR,TINGGI,0.0,74.9,28.2,NORMAL,-8.1892,114.3678
2024-01-19 00:00:00,Sungai_Bajulmati,128.05,171.95,57.903,WASPADA,SEDANG,1.4,78.9,26.7,NORMAL,-8.1892,114.3678
2024-01-19 06:00:00,Sungai_Bajulmati,165.23,134.77,40.072,AMAN,RENDAH,7.4,77.3,29.6,NORMAL,-8.1892,114.3678
2024-01-19 12:00:00,Sungai_Bajulmati,120.42,179.58,61.783,WASPADA,SEDANG,1.4,70.5,31.4,NORMAL,-8.1892,114.3678
2024-01-19 18:00:00,Sungai_Bajulmati,105.47,194.53,69.573,WASPADA,SEDANG,1.3,70.9,27.4,NORMAL,-8.1892,114.3678
2024-01-20 00:00:00,Sungai_Bajulmati,150.45,149.55,46.934,AMAN,RENDAH,0.0,66.6,26.7,NORMAL,-8.1892,114.3678
2024-01-20 06:00:00,Sungai_Bajulmati,161.16,138.84,41.928,AMAN,RENDAH,2.2,66.8,27.2,NORMAL,-8.1892,114.3678
2024-01-20 12:00:00,Sungai_Bajulmati,87.81,212.19,79.076,BANJIR,TINGGI,0.0,74.3,30.0,NORMAL,-8.1892,114.3678
2024-01-20 18:00:00,Sungai_Bajulmati,117.31,182.69,63.383,WASPADA,SEDANG,5.2,82.4,27.9,NORMAL,-8.1892,114.3678
2024-01-21 00:00:00,Sungai_Bajulmati,130.43,169.57,56.708,WASPADA,SEDANG,2.2,76.4,29.2,NORMAL,-8.1892,114.3678
2024-01-21 06:00:00,Sungai_Bajulmati,87.47,212.53,79.264,BANJIR,TINGGI,0.3,66.9,26.6,NORMAL,-8.1892,114.3678
2024-01-21 12:00:00,Sungai_Bajulmati,160.53,139.47,42.219,AMAN,RENDAH,5.6,68.3,30.9,NORMAL,-8.1892,114.3678
2024-01-21 18:00:00,Sungai_Bajulmati,120.85,179.15,61.559,WASPADA,SEDANG,5.1,81.7,27.7,NORMAL,-8.1892,114.3678
2024-01-22 00:00:00,Sungai_Bajulmati,97.69,202.31,73.721,BANJIR,TINGGI,4.3,74.7,27.6,NORMAL,-8.1892,114.3678
2024-01-22 06:00:00,Sungai_Bajulmati,108.42,191.58,68.015,WASPADA,SEDANG,0.0,73.9,26.6,NORMAL,-8.1892,114.3678
2024-01-22 12:00:00,Sungai_Bajulmati,131.83,168.17,56.008,WASPADA,SEDANG,0.0,75.1,32.3,NORMAL,-8.1892,114.3678
2024-01-22 18:00:00,Sungai_Bajulmati,153.63,146.37,45.432,AMAN,RENDAH,2.5,72.9,29.6,NORMAL,-8.1892,114.3678
2024-01-23 00:00:00,Sungai_Bajulmati,179.41,120.59,33.797,AMAN,RENDAH,19.2,84.8,29.5,NORMAL,-8.1892,114.3678
2024-01-23 06:00:00,Sungai_Bajulmati,45.58,254.42,102.981,BANJIR,TINGGI,0.0,76.6,28.8,NORMAL,-8.1892,114.3678
2024-01-23 12:00:00,Sungai_Bajulmati,89.17,210.83,78.334,BANJIR,TINGGI,5.0,70.8,30.9,NORMAL,-8.1892,114.3678
2024-01-23 18:00:00,Sungai_Bajulmati,51.4,248.6,99.6,BANJIR,TINGGI,1.9,76.5,29.4,NORMAL,-8.1892,114.3678
2024-01-24 00:00:00,Sungai_Bajulmati,82.37,217.63,82.069,BANJIR,TINGGI,1.9,67.8,28.8,NORMAL,-8.1892,114.3678
2024-01-24 06:00:00,Sungai_Bajulmati,166.13,133.87,39.662,AMAN,RENDAH,0.0,65.6,27.3,NORMAL,-8.1892,114.3678
2024-01-24 12:00:00,Sungai_Bajulmati,127.04,172.96,58.41,WASPADA,SEDANG,4.9,73.0,30.1,NORMAL,-8.1892,114.3678
2024-01-24 18:00:00,Sungai_Bajulmati,73.16,226.84,87.195,BANJIR,TINGGI,7.1,75.7,28.8,NORMAL,-8.1892,114.3678
2024-01-25 00:00:00,Sungai_Bajulmati,74.51,225.49,86.435,BANJIR,TINGGI,0.0,78.3,28.4,NORMAL,-8.1892,114.3678
2024-01-25 06:00:00,Sungai_Bajulmati,107.67,192.33,68.408,WASPADA,SEDANG,0.8,68.6,26.9,NORMAL,-8.1892,114.3678
2024-01-25 12:00:00,Sungai_Bajulmati,135.23,164.77,54.318,WASPADA,SEDANG,0.1,67.3,31.5,NORMAL,-8.1892,114.3678
2024-01-25 18:00:00,Sungai_Bajulmati,147.77,152.23,48.209,WASPADA,SEDANG,0.0,68.7,28.6,NORMAL,-8.1892,114.3678
2024-01-26 00:00:00,Sungai_Bajulmati,86.95,213.05,79.548,BANJIR,TINGGI,0.7,72.1,29.1,NORMAL,-8.1892,114.3678
2024-01-26 06:00:00,Sungai_Bajulmati,194.36,105.64,27.553,AMAN,RENDAH,24.3,82.6,28.6,NORMAL,-8.1892,114.3678
2024-01-26 12:00:00,Sungai_Bajulmati,163.48,136.52,40.864,AMAN,RENDAH,5.0,81.1,30.6,NORMAL,-8.1892,114.3678
2024-01-26 18:00:00,Sungai_Bajulmati,142.05,157.95,50.969,WASPADA,SEDANG,9.0,84.1,26.8,NORMAL,-8.1892,114.3678
2024-01-27 00:00:00,Sungai_Bajulmati,159.09,140.91,42.885,AMAN,RENDAH,1.1,80.1,28.2,NORMAL,-8.1892,114.3678
2024-01-27 06:00:00,Sungai_Bajulmati,144.38,155.62,49.842,WASPADA,SEDANG,11.5,83.3,26.6,NORMAL,-8.1892,114.3678
2024-01-27 12:00:00,Sungai_Bajulmati,162.67,137.33,41.235,AMAN,RENDAH,5.6,77.2,31.1,NORMAL,-8.1892,114.3678
2024-01-27 18:00:00,Sungai_Bajulmati,160.94,139.06,42.03,AMAN,RENDAH,0.0,75.4,27.6,NORMAL,-8.1892,114.3678
2024-01-28 00:00:00,Sungai_Bajulmati,87.37,212.63,79.318,BANJIR,TINGGI,1.0,68.8,29.6,NORMAL,-8.1892,114.3678
2024-01-28 06:00:00,Sungai_Bajulmati,109.64,190.36,67.374,WASPADA,SEDANG,0.0,78.1,29.6,NORMAL,-8.1892,114.3678
2024-01-28 12:00:00,Sungai_Bajulmati,66.75,233.25,90.807,BANJIR,TINGGI,0.2,75.3,31.2,NORMAL,-8.1892,114.3678
2024-01-28 18:00:00,Sungai_Bajulmati,102.1,197.9,71.359,WASPADA,SEDANG,4.3,70.9,27.3,NORMAL,-8.1892,114.3678
2024-01-29 00:00:00,Sungai_Bajulmati,78.6,221.4,84.155,BANJIR,TINGGI,5.3,76.2,28.3,NORMAL,-8.1892,114.3678
2024-01-29 06:00:00,Sungai_Bajulmati,186.96,113.04,30.593,AMAN,RENDAH,22.2,80.0,26.5,NORMAL,-8.1892,114.3678
2024-01-29 12:00:00,Sungai_Bajulmati,120.57,179.43,61.705,WASPADA,SEDANG,0.9,69.8,32.9,ERROR,-8.1892,114.3678
2024-01-29 18:00:00,Sungai_Bajulmati,122.14,177.86,60.899,WASPADA,SEDANG,1.1,77.1,28.8,NORMAL,-8.1892,114.3678
2024-01-30 00:00:00,Sungai_Bajulmati,252.7,47.3,7.725,AMAN,RENDAH,7.1,81.8,26.9,NORMAL,-8.1892,114.3678
2024-01-30 06:00:00,Sungai_Bajulmati,81.72,218.28,82.426,BANJIR,TINGGI,0.0,76.9,29.5,NORMAL,-8.1892,114.3678
2024-01-30 12:00:00,Sungai_Bajulmati,99.2,200.8,72.912,BANJIR,TINGGI,0.1,74.4,30.0,NORMAL,-8.1892,114.3678
2024-01-30 18:00:00,Sungai_Bajulmati,152.85,147.15,45.797,AMAN,RENDAH,1.6,66.8,28.0,NORMAL,-8.1892,114.3678
2024-01-31 00:00:00,Sungai_Bajulmati,138.14,161.86,52.881,WASPADA,SEDANG,1.2,74.3,28.6,NORMAL,-8.1892,114.3678
2024-01-31 06:00:00,Sungai_Bajulmati,145.83,154.17,49.142,WASPADA,SEDANG,3.9,69.8,26.3,NORMAL,-8.1892,114.3678
2024-01-31 12:00:00,Sungai_Bajulmati,86.09,213.91,80.018,BANJIR,TINGGI,0.0,70.9,32.8,NORMAL,-8.1892,114.3678
2024-01-31 18:00:00,Sungai_Bajulmati,50.76,249.24,99.968,BANJIR,TINGGI,6.5,79.0,29.6,NORMAL,-8.1892,114.3678
2024-02-01 00:00:00,Sungai_Bajulmati,79.09,220.91,83.886,BANJIR,TINGGI,3.5,76.3,29.5,NORMAL,-8.1892,114.3678
2024-02-01 06:00:00,Sungai_Bajulmati,96.47,203.53,74.379,BANJIR,TINGGI,0.0,74.5,26.6,NORMAL,-8.1892,114.3678
2024-02-01 12:00:00,Sungai_Bajulmati,161.5,138.5,41.77,AMAN,RENDAH,1.5,79.6,30.5,NORMAL,-8.1892,114.3678
2024-02-01 18:00:00,Sungai_Bajulmati,198.42,101.58,25.926,AMAN,RENDAH,18.9,80.1,28.8,NORMAL,-8.1892,114.3678
2024-02-02 00:00:00,Sungai_Bajulmati,135.68,164.32,54.094,WASPADA,SEDANG,4.6,77.8,29.3,NORMAL,-8.1892,114.3678
2024-02-02 06:00:00,Sungai_Bajulmati,160.12,139.88,42.409,AMAN,RENDAH,0.8,67.2,26.5,NORMAL,-8.1892,114.3678
2024-02-02 12:00:00,Sungai_Bajulmati,162.85,137.15,41.154,AMAN,RENDAH,3.7,81.6,30.3,NORMAL,-8.1892,114.3678
2024-02-02 18:00:00,Sungai_Bajulmati,165.32,134.68,40.028,AMAN,RENDAH,3.1,67.1,27.0,NORMAL,-8.1892,114.3678
2024-02-03 00:00:00,Sungai_Bajulmati,139.05,160.95,52.437,WASPADA,SEDANG,4.2,67.6,29.9,NORMAL,-8.1892,114.3678
2024-02-03 06:00:00,Sungai_Bajulmati,156.76,143.24,43.964,AMAN,RENDAH,3.1,71.6,27.1,NORMAL,-8.1892,114.3678
2024-02-03 12:00:00,Sungai_Bajulmati,140.19,159.81,51.876,WASPADA,SEDANG,1.3,67.0,29.3,NORMAL,-8.1892,114.3678
2024-02-03 18:00:00,Sungai_Bajulmati,78.09,221.91,84.44,BANJIR,TINGGI,0.1,70.0,27.4,NORMAL,-8.1892,114.3678
2024-02-04 00:00:00,Sungai_Bajulmati,115.02,184.98,64.566,WASPADA,SEDANG,0.0,76.5,26.9,NORMAL,-8.1892,114.3678
2024-02-04 06:00:00,Sungai_Bajulmati,73.65,226.35,86.919,BANJIR,TINGGI,4.8,78.5,27.4,NORMAL,-8.1892,114.3678
2024-02-04 12:00:00,Sungai_Bajulmati,165.36,134.64,40.011,AMAN,RENDAH,1.3,68.4,29.6,NORMAL,-8.1892,114.3678
2024-02-04 18:00:00,Sungai_Bajulmati,95.25,204.75,75.035,BANJIR,TINGGI,0.0,70.5,29.6,NORMAL,-8.1892,114.3678
2024-02-05 00:00:00,Sungai_Bajulmati,146.28,153.72,48.925,WASPADA,SEDANG,0.0,77.3,26.4,NORMAL,-8.1892,114.3678
2024-02-05 06:00:00,Sungai_Bajulmati,125.55,174.45,59.166,WASPADA,SEDANG,2.9,72.2,28.3,NORMAL,-8.1892,114.3678
2024-02-05 12:00:00,Sungai_Bajulmati,90.88,209.12,77.402,BANJIR,TINGGI,7.3,81.8,31.2,ERROR,-8.1892,114.3678
2024-02-05 18:00:00,Sungai_Bajulmati,93.15,206.85,76.172,BANJIR,TINGGI,3.2,72.7,29.0,NORMAL,-8.1892,114.3678
2024-02-06 00:00:00,Sungai_Bajulmati,116.3,183.7,63.904,WASPADA,SEDANG,0.0,65.6,29.4,NORMAL,-8.1892,114.3678
2024-02-06 06:00:00,Sungai_Bajulmati,197.08,102.92,26.46,AMAN,RENDAH,5.1,72.0,28.8,NORMAL,-8.1892,114.3678
2024-02-06 12:00:00,Sungai_Bajulmati,210.48,89.52,21.286,AMAN,RENDAH,18.8,80.6,30.4,NORMAL,-8.1892,114.3678
2024-02-06 18:00:00,Sungai_Bajulmati,88.42,211.58,78.744,BANJIR,TINGGI,5.5,68.0,26.6,NORMAL,-8.1892,114.3678
2024-02-07 00:00:00,Sungai_Bajulmati,160.67,139.33,42.154,AMAN,RENDAH,1.5,67.4,27.1,NORMAL,-8.1892,114.3678
2024-02-07 06:00:00,Sungai_Bajulmati,127.48,172.52,58.187,WASPADA,SEDANG,4.0,78.9,29.8,NORMAL,-8.1892,114.3678
2024-02-07 12:00:00,Sungai_Bajulmati,75.5,224.5,85.887,BANJIR,TINGGI,0.0,69.9,30.5,NORMAL,-8.1892,114.3678
2024-02-07 18:00:00,Sungai_Bajulmati,73.35,226.65,87.087,BANJIR,TINGGI,6.1,74.8,26.5,NORMAL,-8.1892,114.3678
2024-02-08 00:00:00,Sungai_Bajulmati,51.03,248.97,99.812,BANJIR,TINGGI,1.4,71.7,28.4,NORMAL,-8.1892,114.3678
2024-02-08 06:00:00,Sungai_Bajulmati,145.34,154.66,49.377,WASPADA,SEDANG,0.0,76.0,27.8,NORMAL,-8.1892,114.3678
2024-02-08 12:00:00,Sungai_Bajulmati,110.25,189.75,67.055,WASPADA,SEDANG,2.0,73.0,29.6,NORMAL,-8.1892,114.3678
2024-02-08 18:00:00,Sungai_Bajulmati,120.77,179.23,61.602,WASPADA,SEDANG,1.6,79.8,28.9,NORMAL,-8.1892,114.3678
2024-02-09 00:00:00,Sungai_Bajulmati,117.07,182.93,63.504,WASPADA,SEDANG,5.1,68.4,26.5,NORMAL,-8.1892,114.3678
2024-02-09 06:00:00,Sungai_Bajulmati,88.87,211.13,78.501,BANJIR,TINGGI,0.0,69.5,27.6,NORMAL,-8.1892,114.3678
2024-02-09 12:00:00,Sungai_Bajulmati,145.85,154.15,49.131,WASPADA,SEDANG,5.2,73.7,31.2,NORMAL,-8.1892,114.3678
2024-02-09 18:00:00,Sungai_Bajulmati,159.31,140.69,42.78,AMAN,RENDAH,0.0,79.6,26.1,NORMAL,-8.1892,114.3678
2024-02-10 00:00:00,Sungai_Bajulmati,136.84,163.16,53.519,WASPADA,SEDANG,2.2,76.6,28.0,NORMAL,-8.1892,114.3678
2024-02-10 06:00:00,Sungai_Bajulmati,131.77,168.23,56.035,WASPADA,SEDANG,1.6,74.3,28.1,NORMAL,-8.1892,114.3678
2024-02-10 12:00:00,Sungai_Bajulmati,58.91,241.09,95.274,BANJIR,TINGGI,4.8,78.2,31.4,NORMAL,-8.1892,114.3678
2024-02-10 18:00:00,Sungai_Bajulmati,85.44,214.56,80.377,BANJIR,TINGGI,3.4,70.3,28.9,NORMAL,-8.1892,114.3678
2024-02-11 00:00:00,Sungai_Bajulmati,123.24,176.76,60.34,WASPADA,SEDANG,1.1,78.1,27.2,NORMAL,-8.1892,114.3678
2024-02-11 06:00:00,Sungai_Bajulmati,66.58,233.42,90.902,BANJIR,TINGGI,7.3,79.6,28.1,NORMAL,-8.1892,114.3678
2024-02-11 12:00:00,Sungai_Bajulmati,79.88,220.12,83.448,BANJIR,TINGGI,0.6,66.7,29.4,NORMAL,-8.1892,114.3678
2024-02-11 18:00:00,Sungai_Bajulmati,156.66,143.34,44.011,AMAN,RENDAH,1.1,67.9,28.1,NORMAL,-8.1892,114.3678
2024-02-12 00:00:00,Sungai_Bajulmati,55.44,244.56,97.265,BANJIR,TINGGI,0.0,79.6,27.6,NORMAL,-8.1892,114.3678
2024-02-12 06:00:00,Sungai_Bajulmati,98.15,201.85,73.473,BANJIR,TINGGI,3.9,76.2,27.5,NORMAL,-8.1892,114.3678
2024-02-12 12:00:00,Sungai_Bajulmati,133.11,166.89,55.37,WASPADA,SEDANG,3.9,71.9,32.1,NORMAL,-8.1892,114.3678
2024-02-12 18:00:00,Sungai_Bajulmati,56.4,243.6,96.713,BANJIR,TINGGI,0.0,68.8,29.7,NORMAL,-8.1892,114.3678
2024-02-13 00:00:00,Sungai_Bajulmati,71.04,228.96,88.386,BANJIR,TINGGI,3.2,75.1,27.9,NORMAL,-8.1892,114.3678
2024-02-13 06:00:00,Sungai_Bajulmati,145.53,154.47,49.284,WASPADA,SEDANG,3.0,68.6,28.3,NORMAL,-8.1892,114.3678
2024-02-13 12:00:00,Sungai_Bajulmati,70.42,229.58,88.733,BANJIR,TINGGI,0.8,70.6,30.9,NORMAL,-8.1892,114.3678
2024-02-13 18:00:00,Sungai_Bajulmati,62.5,237.5,93.217,BANJIR,TINGGI,1.5,80.1,27.6,NORMAL,-8.1892,114.3678
2024-02-14 00:00:00,Sungai_Bajulmati,141.55,158.45,51.211,WASPADA,SEDANG,3.3,79.0,29.3,NORMAL,-8.1892,114.3678
2024-02-14 06:00:00,Sungai_Bajulmati,118.9,181.1,62.563,WASPADA,SEDANG,1.0,69.8,28.8,NORMAL,-8.1892,114.3678
